category_id,pv,fav,cart,buy,category_conv_rate
876499,27,3,2,0,0.0
877856,6,0,0,0,0.0
878493,29,0,2,0,0.0
878868,3,0,0,0,0.0
879091,11,0,0,0,0.0
879778,5,0,0,0,0.0
880612,8,0,0,0,0.0
880866,4,0,1,0,0.0
881097,2,0,0,0,0.0
883629,5,0,0,0,0.0
887563,15,0,0,0,0.0
887729,10,1,2,0,0.0
888406,8,0,0,0,0.0
891729,2,0,0,0,0.0
892482,7,0,0,0,0.0
892732,1,0,0,0,0.0
893978,4,0,0,0,0.0
896271,2,0,0,0,0.0
896501,11,0,0,0,0.0
896581,5,0,0,0,0.0
896899,8,0,0,0,0.0
898495,1,0,0,0,0.0
899505,7,0,0,0,0.0
900930,2,0,0,0,0.0
903158,272,4,2,0,0.0
904673,3,0,0,0,0.0
904807,14,0,1,0,0.0
905053,2,0,0,0,0.0
906276,25,0,1,0,0.0
907178,4,0,1,0,0.0
911121,7,0,0,0,0.0
913428,3,0,0,0,0.0
914015,1,0,0,0,0.0
917424,2,0,0,0,0.0
917578,63,3,3,0,0.0
921298,8,0,1,0,0.0
923467,2,0,0,0,0.0
926985,21,1,2,0,0.0
928334,8,1,1,0,0.0
930695,4,0,0,0,0.0
932283,1,0,0,0,0.0
933311,17,0,0,0,0.0
933915,3,0,0,0,0.0
939635,7,0,0,0,0.0
940691,1,0,0,0,0.0
944342,64,4,4,0,0.0
945038,1,0,0,0,0.0
946991,46,2,3,0,0.0
949896,2,0,0,0,0.0
951089,4,0,0,0,0.0
952121,1,0,0,0,0.0
954807,15,3,0,0,0.0
955432,30,4,1,0,0.0
956971,20,3,1,0,0.0
957806,2,0,0,0,0.0
959702,86,1,1,0,0.0
960182,1,0,0,0,0.0
962175,1,0,0,0,0.0
963518,1,0,0,0,0.0
963753,4,0,0,0,0.0
964432,2,0,0,0,0.0
965238,8,0,0,0,0.0
965505,16,0,1,0,0.0
968034,1,0,0,0,0.0
969923,1,1,0,0,0.0
972502,5,0,0,0,0.0
973389,93,3,9,0,0.0
976128,2,0,0,0,0.0
980025,81,3,3,0,0.0
980774,6,1,0,0,0.0
981634,2,0,1,0,0.0
984003,7,0,0,0,0.0
987179,4,0,2,0,0.0
990111,72,1,0,0,0.0
990264,1,1,0,0,0.0
991102,39,1,4,0,0.0
991505,4,0,1,0,0.0
992573,3,0,1,0,0.0
996960,1,0,0,0,0.0
999101,30,0,3,0,0.0
999850,2,0,0,0,0.0
1000959,73,0,2,0,0.0
1001152,1,0,0,0,0.0
1002057,1,0,0,0,0.0
1003418,2,1,0,0,0.0
1008109,16,1,2,0,0.0
1008611,27,0,0,0,0.0
1011991,1,1,0,0,0.0
1014192,19,0,1,0,0.0
1016735,238,6,6,0,0.0
1016910,7,0,1,0,0.0
1016971,3,0,0,0,0.0
1019195,5,0,0,0,0.0
1023232,10,0,0,0,0.0
1023512,1,0,0,0,0.0
1025469,1,0,0,0,0.0
1026399,7,0,0,0,0.0
1028049,1,0,0,0,0.0
1032578,7,0,0,0,0.0
1034030,1,0,0,0,0.0
1035114,2,0,0,0,0.0
1035360,1,0,0,0,0.0
1037905,139,4,4,0,0.0
1040844,1,0,0,0,0.0
1041428,4,0,0,0,0.0
1041861,15,0,4,0,0.0
1042547,2,0,0,0,0.0
1043963,23,0,0,0,0.0
1044282,70,7,4,0,0.0
1046209,2,0,0,0,0.0
1046690,4,1,0,0,0.0
1051222,18,0,0,0,0.0
1053937,1,0,0,0,0.0
1059480,7,0,0,0,0.0
1061267,4,0,0,0,0.0
1062056,1,1,0,0,0.0
1063498,2,0,0,0,0.0
1063502,10,0,0,0,0.0
1064138,1,0,0,0,0.0
1066775,3,0,0,0,0.0
1069119,30,1,6,0,0.0
1071810,3,0,1,0,0.0
1072393,22,1,1,0,0.0
1074900,12,0,0,0,0.0
1076642,3,0,0,0,0.0
1076837,33,1,0,0,0.0
1079216,1,0,0,0,0.0
1079326,62,2,8,0,0.0
1079758,1,0,0,0,0.0
1079916,1,0,0,0,0.0
1081429,1,0,0,0,0.0
1084922,1,0,0,0,0.0
1086659,194,11,8,0,0.0
1087136,42,0,0,0,0.0
1087982,4,0,0,0,0.0
1089105,56,0,2,0,0.0
1089337,3,0,0,0,0.0
1090207,1,0,0,0,0.0
1091638,1,0,0,0,0.0
1092085,8,0,0,0,0.0
1094282,12,1,1,0,0.0
1095182,1,0,0,0,0.0
1106169,2,0,0,0,0.0
1106870,12,0,1,0,0.0
1107116,14,0,1,0,0.0
1109721,2,0,1,0,0.0
1112828,35,0,0,0,0.0
1113144,1,0,0,0,0.0
1113655,33,0,0,0,0.0
1115957,1,0,0,0,0.0
1118235,4,0,0,0,0.0
1119638,64,2,0,0,0.0
1120543,62,0,0,0,0.0
1120963,15,1,0,0,0.0
1121141,21,0,0,0,0.0
1122547,27,0,1,0,0.0
1123103,3,0,0,0,0.0
1124773,0,0,1,0,0.0
1124842,13,0,0,0,0.0
1126754,4,0,0,0,0.0
1127399,6,0,2,0,0.0
1130080,63,0,1,0,0.0
1138276,19,3,4,0,0.0
1139188,10,0,0,0,0.0
1139904,6,0,0,0,0.0
1140683,1,0,0,0,0.0
1141534,2,0,0,0,0.0
1142026,2,0,0,0,0.0
1142751,8,0,0,0,0.0
1143790,9,0,0,0,0.0
1143882,12,3,0,0,0.0
1144819,37,0,0,0,0.0
1148114,13,0,2,0,0.0
1149556,5,0,0,0,0.0
1151115,250,14,15,0,0.0
1153016,3,0,0,0,0.0
1153967,0,0,1,0,0.0
1156021,1,1,0,0,0.0
1158078,9,0,0,0,0.0
1159794,1,0,0,0,0.0
1160694,4,0,0,0,0.0
1164997,9,0,1,0,0.0
1167279,27,1,0,0,0.0
1171633,2,0,0,0,0.0
1171922,5,0,1,0,0.0
1173453,10,0,3,0,0.0
1175965,32,0,1,0,0.0
1176880,5,1,0,0,0.0
1177404,1,0,0,0,0.0
1178381,69,1,7,0,0.0
1178626,2,0,0,0,0.0
1179546,7,0,0,0,0.0
1179862,7,0,0,0,0.0
1180493,31,0,1,0,0.0
1182766,4,0,0,0,0.0
1183107,3,0,0,0,0.0
1183755,1,0,0,0,0.0
1185980,11,0,0,0,0.0
1186008,6,2,0,0,0.0
1188103,2,0,0,0,0.0
1190486,2,0,0,0,0.0
1191306,1,0,0,0,0.0
1192323,1,0,0,0,0.0
1193591,5,0,0,0,0.0
1193719,2,0,0,0,0.0
1195198,3,1,4,0,0.0
1195469,8,2,0,0,0.0
1200699,13,0,0,0,0.0
1201810,15,0,1,0,0.0
1203804,19,2,1,0,0.0
1206266,55,0,0,0,0.0
1209822,8,0,0,0,0.0
1212101,29,0,3,0,0.0
1212848,0,0,1,0,0.0
1217660,14,0,0,0,0.0
1217893,2,0,0,0,0.0
1223166,1,0,0,0,0.0
1225824,17,0,0,0,0.0
1229757,8,0,0,0,0.0
1229885,1,0,0,0,0.0
1231387,1,0,0,0,0.0
1231740,11,0,1,0,0.0
1233959,7,1,0,0,0.0
1234048,1,0,0,0,0.0
1234577,24,0,0,0,0.0
1236272,14,0,0,0,0.0
1236470,5,0,0,0,0.0
1236638,17,1,0,0,0.0
1240638,1,0,0,0,0.0
1242568,17,0,3,0,0.0
1243199,4,0,0,0,0.0
1244015,1,0,0,0,0.0
1247477,1,0,0,0,0.0
1247724,67,2,3,0,0.0
1248349,17,0,0,0,0.0
1248746,25,3,1,0,0.0
1249226,2,0,0,0,0.0
1249820,9,0,0,0,0.0
1249923,569,17,18,0,0.0
1250853,3,0,0,0,0.0
1252294,52,4,4,0,0.0
1254305,42,1,5,0,0.0
1254635,8,1,0,0,0.0
1254966,3,0,1,0,0.0
1259087,2,0,0,0,0.0
1260607,27,2,0,0,0.0
1263068,27,1,0,0,0.0
1263562,3,0,0,0,0.0
1264586,34,0,0,0,0.0
1264908,15,0,0,0,0.0
1264985,14,2,2,0,0.0
1265863,35,0,2,0,0.0
1266030,13,0,0,0,0.0
1269025,2,0,0,0,0.0
1270487,18,0,3,0,0.0
1277139,4,0,0,0,0.0
1279737,29,0,3,0,0.0
1280595,5,1,0,0,0.0
1280805,21,3,1,0,0.0
1280974,1,0,0,0,0.0
1282083,1,0,0,0,0.0
1282448,2,0,0,0,0.0
1283080,18,0,2,0,0.0
1283234,12,0,5,0,0.0
1283808,6,1,0,0,0.0
1285003,2,0,0,0,0.0
1289154,18,0,3,0,0.0
1294747,13,0,0,0,0.0
1295571,4,0,0,0,0.0
1297167,8,0,0,0,0.0
1298735,40,0,0,0,0.0
1301183,1,0,0,0,0.0
1301655,1,0,0,0,0.0
1302259,141,3,1,0,0.0
1308514,21,0,3,0,0.0
1310508,27,2,1,0,0.0
1311192,1,0,0,0,0.0
1312158,138,6,9,0,0.0
1313865,28,0,1,0,0.0
1314215,13,0,0,0,0.0
1314876,106,0,4,0,0.0
1315884,10,0,0,0,0.0
1317882,1,0,0,0,0.0
1320183,24,0,2,0,0.0
1321275,1,0,0,0,0.0
1325026,1,0,0,0,0.0
1326100,13,1,2,0,0.0
1326107,2,0,0,0,0.0
1326769,14,0,0,0,0.0
1328592,11,0,1,0,0.0
1329305,5,0,0,0,0.0
1330074,16,0,1,0,0.0
1332361,4,0,0,0,0.0
1332599,1,0,0,0,0.0
1334990,7,0,0,0,0.0
1335333,15,1,0,0,0.0
1337019,10,0,0,0,0.0
1338176,33,1,0,0,0.0
1342174,10,0,0,0,0.0
1347228,33,1,0,0,0.0
1347679,7,0,0,0,0.0
1348463,2,0,1,0,0.0
1349294,2,0,0,0,0.0
1350517,16,0,0,0,0.0
1350540,47,2,1,0,0.0
1352442,6,0,0,0,0.0
1354895,1,0,0,0,0.0
1355400,6,0,1,0,0.0
1355815,1,0,0,0,0.0
1357361,19,0,0,0,0.0
1357611,10,0,0,0,0.0
1360533,41,1,2,0,0.0
1363318,5,0,0,0,0.0
1365271,19,2,1,0,0.0
1365517,9,0,0,0,0.0
1365585,0,1,0,0,0.0
1367586,1,0,0,0,0.0
1367866,119,5,2,0,0.0
1370506,33,0,2,0,0.0
1371048,2,0,0,0,0.0
1371504,2,0,0,0,0.0
1372485,13,1,0,0,0.0
1374795,1,0,0,0,0.0
1375758,1,0,0,0,0.0
1378235,12,0,0,0,0.0
1378600,7,0,2,0,0.0
1379027,42,0,0,0,0.0
1380020,38,3,0,0,0.0
1381217,20,1,0,0,0.0
1382333,3,0,0,0,0.0
1384330,164,5,9,0,0.0
1384802,1,0,0,0,0.0
1388497,15,1,0,0,0.0
1390603,3,0,0,0,0.0
1391083,1,0,0,0,0.0
1391236,90,0,8,0,0.0
1393394,8,0,2,0,0.0
1394012,2,1,1,0,0.0
1396935,109,2,1,0,0.0
1397898,15,1,1,0,0.0
1400481,4,0,0,0,0.0
1403634,7,1,0,0,0.0
1405724,12,0,0,0,0.0
1406449,9,0,1,0,0.0
1406744,9,0,0,0,0.0
1410963,9,0,0,0,0.0
1413753,1,0,0,0,0.0
1414652,46,1,1,0,0.0
1415468,8,1,2,0,0.0
1416942,3,0,0,0,0.0
1417724,33,4,2,0,0.0
1421085,16,0,0,0,0.0
1422133,6,2,0,0,0.0
1422404,28,0,0,0,0.0
1423435,1,0,0,0,0.0
1423815,90,1,6,0,0.0
1424389,7,0,0,0,0.0
1426835,29,4,0,0,0.0
1428744,108,0,2,0,0.0
1428903,1,0,0,0,0.0
1429536,1,0,0,0,0.0
1430205,9,0,0,0,0.0
1434020,71,1,5,0,0.0
1436375,17,0,1,0,0.0
1440534,1,0,0,0,0.0
1442032,3,0,0,0,0.0
1442693,3,1,0,0,0.0
1443426,14,0,0,0,0.0
1444232,13,0,3,0,0.0
1445597,51,0,3,0,0.0
1448274,3,2,0,0,0.0
1450058,7,0,0,0,0.0
1454926,6,0,0,0,0.0
1457215,2,0,0,0,0.0
1457926,17,0,5,0,0.0
1458292,3,0,1,0,0.0
1459781,2,0,0,0,0.0
1462653,2,0,0,0,0.0
1465060,11,0,2,0,0.0
1465845,2,0,1,0,0.0
1468632,92,6,4,0,0.0
1468785,9,0,0,0,0.0
1471787,3,0,1,0,0.0
1476096,3,0,0,0,0.0
1479922,2,0,0,0,0.0
1479983,20,1,1,0,0.0
1483024,18,0,0,0,0.0
1483857,45,1,0,0,0.0
1484280,71,2,0,0,0.0
1485725,4,0,0,0,0.0
1485805,38,0,3,0,0.0
1488205,6,0,0,0,0.0
1489714,2,0,0,0,0.0
1490103,12,0,0,0,0.0
1490271,6,0,0,0,0.0
1491996,4,0,0,0,0.0
1494023,18,2,1,0,0.0
1494177,17,0,0,0,0.0
1496373,15,3,2,0,0.0
1496858,2,0,1,0,0.0
1498138,1,0,0,0,0.0
1499812,1,0,0,0,0.0
1503429,1,0,0,0,0.0
1506691,73,3,4,0,0.0
1507087,25,0,5,0,0.0
1509747,1,0,1,0,0.0
1510443,35,2,0,0,0.0
1511412,1,0,0,0,0.0
1512778,5,1,0,0,0.0
1515792,7,0,0,0,0.0
1516361,58,2,0,0,0.0
1516701,2,0,0,0,0.0
1517505,24,0,0,0,0.0
1518394,11,1,0,0,0.0
1518543,2,0,1,0,0.0
1518771,14,0,1,0,0.0
1519048,3,0,0,0,0.0
1521024,6,0,0,0,0.0
1521328,2,0,0,0,0.0
1522202,2,0,0,0,0.0
1524215,18,0,0,0,0.0
1524998,7,1,0,0,0.0
1526654,24,2,0,0,0.0
1527307,3,0,0,0,0.0
1527667,12,0,0,0,0.0
1528609,17,2,2,0,0.0
1529413,5,0,0,0,0.0
1533477,5,0,0,0,0.0
1534064,1,0,0,0,0.0
1535675,4,0,0,0,0.0
1536363,20,1,0,0,0.0
1538836,3,0,0,0,0.0
1539328,5,1,0,0,0.0
1539758,106,5,1,0,0.0
1540196,3,0,0,0,0.0
1540813,1,0,0,0,0.0
1542241,25,1,3,0,0.0
1547312,1,0,0,0,0.0
1547974,81,3,1,0,0.0
1549387,1,0,0,0,0.0
1549753,13,0,0,0,0.0
1552636,22,1,0,0,0.0
1553570,12,1,0,0,0.0
1554684,11,0,1,0,0.0
1555304,40,1,1,0,0.0
1556629,23,0,0,0,0.0
1556634,10,1,0,0,0.0
1559253,7,0,1,0,0.0
1559456,1,0,0,0,0.0
1560806,123,0,0,0,0.0
1561839,11,0,0,0,0.0
1565736,41,1,2,0,0.0
1565799,24,0,0,0,0.0
1566203,9,0,1,0,0.0
1569231,10,1,0,0,0.0
1572153,7,1,1,0,0.0
1573042,1,0,0,0,0.0
1573863,8,0,0,0,0.0
1579789,123,8,3,0,0.0
1581018,3,1,0,0,0.0
1582447,1,0,0,0,0.0
1582751,7,0,0,0,0.0
1588377,16,1,2,0,0.0
1589379,120,4,10,0,0.0
1593276,3,0,1,0,0.0
1594667,3,0,0,0,0.0
1596053,3,0,1,0,0.0
1597658,44,1,0,0,0.0
1598538,18,0,0,0,0.0
1600403,3,0,0,0,0.0
1602288,25,0,0,0,0.0
1602447,27,0,0,0,0.0
1602933,73,1,2,0,0.0
1603542,2,0,0,0,0.0
1604349,3,0,0,0,0.0
1604503,1,0,0,0,0.0
1604691,163,2,3,0,0.0
1605267,13,0,0,0,0.0
1605516,1,0,0,0,0.0
1606132,2,0,0,0,0.0
1608693,29,3,0,0,0.0
1608732,2,0,0,0,0.0
1610367,1,0,0,0,0.0
1610512,0,1,0,0,0.0
1612140,1,0,0,0,0.0
1613385,43,2,4,0,0.0
1616401,3,0,0,0,0.0
1617568,1,0,0,0,0.0
1617627,31,1,2,0,0.0
1617852,1,0,0,0,0.0
1618400,3,0,0,0,0.0
1619113,1,0,0,0,0.0
1619654,7,4,0,0,0.0
1619893,24,0,0,0,0.0
1620142,69,0,2,0,0.0
1620793,3,0,0,0,0.0
1624041,50,1,6,0,0.0
1626142,63,1,10,0,0.0
1627115,2,0,0,0,0.0
1630367,15,0,0,0,0.0
1630907,2,0,0,0,0.0
1631145,1,0,0,0,0.0
1632153,1,0,0,0,0.0
1633233,4,0,0,0,0.0
1636703,11,0,0,0,0.0
1637551,4,0,0,0,0.0
1639265,60,2,4,0,0.0
1645406,1,0,0,0,0.0
1646859,4,0,0,0,0.0
1648046,3,0,0,0,0.0
1648266,1,0,0,0,0.0
1649508,7,0,0,0,0.0
1649901,1,0,0,0,0.0
1651393,35,1,2,0,0.0
1653688,18,1,5,0,0.0
1654283,1,0,0,0,0.0
1656763,1,0,0,0,0.0
1661061,1,0,0,0,0.0
1672186,61,0,0,0,0.0
1673289,1,0,0,0,0.0
1673834,4,0,0,0,0.0
1675656,0,0,2,0,0.0
1676950,1,0,0,0,0.0
1677323,3,0,0,0,0.0
1679843,1,0,0,0,0.0
1681556,1,0,0,0,0.0
1681934,5,0,0,0,0.0
1685024,5,0,0,0,0.0
1690224,3,0,0,0,0.0
1692250,7,3,0,0,0.0
1692521,5,0,0,0,0.0
1695915,16,2,5,0,0.0
1696756,3,0,0,0,0.0
1698253,1,0,0,0,0.0
1700551,1,0,0,0,0.0
1701543,28,0,3,0,0.0
1702525,5,0,0,0,0.0
1703519,1,0,0,0,0.0
1703828,1,0,0,0,0.0
1705845,2,0,0,0,0.0
1706459,12,0,1,0,0.0
1708364,9,1,0,0,0.0
1709861,3,0,0,0,0.0
1710799,27,0,4,0,0.0
1711850,15,0,0,0,0.0
1718072,10,0,1,0,0.0
1718667,0,0,1,0,0.0
1719660,23,0,5,0,0.0
1720743,8,1,0,0,0.0
1721390,20,0,0,0,0.0
1723640,7,0,0,0,0.0
1728718,2,0,0,0,0.0
1729145,1,0,0,0,0.0
1729588,91,1,2,0,0.0
1730162,84,2,2,0,0.0
1730997,1,0,0,0,0.0
1732828,0,0,1,0,0.0
1732985,15,0,0,0,0.0
1733194,3,0,0,0,0.0
1735195,46,4,1,0,0.0
1735933,15,0,2,0,0.0
1736124,2,0,0,0,0.0
1736513,6,0,3,0,0.0
1738846,2,0,0,0,0.0
1740555,3,0,0,0,0.0
1741880,1,1,0,0,0.0
1743226,1,0,0,0,0.0
1743501,7,0,0,0,0.0
1745061,8,0,3,0,0.0
1746357,1,0,0,0,0.0
1748831,23,0,1,0,0.0
1751144,13,0,1,0,0.0
1751320,4,0,0,0,0.0
1751679,6,0,1,0,0.0
1754291,17,0,2,0,0.0
1757439,2,0,0,0,0.0
1759733,9,0,0,0,0.0
1761187,11,0,0,0,0.0
1763474,98,0,4,0,0.0
1763836,8,0,1,0,0.0
1764555,1,0,0,0,0.0
1765052,10,0,0,0,0.0
1766872,2,0,0,0,0.0
1768615,102,1,6,0,0.0
1769265,3,0,0,0,0.0
1771708,33,0,1,0,0.0
1772188,1,0,0,0,0.0
1775023,1,0,0,0,0.0
1775449,4,0,0,0,0.0
1775706,3,0,0,0,0.0
1776425,6,1,0,0,0.0
1776686,4,0,0,0,0.0
1779458,6,0,0,0,0.0
1780172,1,0,0,0,0.0
1780349,108,0,7,0,0.0
1781370,10,0,0,0,0.0
1782900,11,0,0,0,0.0
1788349,4,0,0,0,0.0
1790188,2,0,0,0,0.0
1791252,14,0,0,0,0.0
1791614,7,0,0,0,0.0
1792505,1,0,0,0,0.0
1792919,3,0,1,0,0.0
1793313,2,0,0,0,0.0
1794547,2,0,0,0,0.0
1796440,1,0,0,0,0.0
1797051,4,0,0,0,0.0
1798067,49,0,1,0,0.0
1800355,20,2,0,0,0.0
1801209,1,0,0,0,0.0
1808057,2,0,0,0,0.0
1812024,22,3,0,0,0.0
1812506,16,3,2,0,0.0
1812605,176,2,10,0,0.0
1816096,0,1,0,0,0.0
1820067,3,0,0,0,0.0
1823759,6,0,0,0,0.0
1823789,10,1,1,0,0.0
1824155,6,0,0,0,0.0
1825059,7,0,0,0,0.0
1825660,1,0,0,0,0.0
1826051,4,1,0,0,0.0
1827078,2,0,0,0,0.0
1827328,1,0,0,0,0.0
1828144,12,1,0,0,0.0
1828179,6,0,0,0,0.0
1829891,399,12,11,0,0.0
1830489,7,0,0,0,0.0
1833378,9,0,0,0,0.0
1834393,9,0,0,0,0.0
1834836,9,0,0,0,0.0
1835558,2,0,0,0,0.0
1836480,31,0,2,0,0.0
1838064,14,0,1,0,0.0
1841388,9,0,2,0,0.0
1842203,7,0,0,0,0.0
1846853,2,1,0,0,0.0
1847739,1,0,0,0,0.0
1847889,6,0,0,0,0.0
1848101,1,0,0,0,0.0
1851019,20,0,3,0,0.0
1853264,4,0,1,0,0.0
1854854,5,0,0,0,0.0
1856976,2,0,0,0,0.0
1859308,3,0,0,0,0.0
1860371,11,0,0,0,0.0
1860533,21,0,0,0,0.0
1865209,4,0,0,0,0.0
1873617,5,0,0,0,0.0
1877159,95,2,3,0,0.0
1881939,1,0,0,0,0.0
1888919,1,0,0,0,0.0
1889065,17,0,1,0,0.0
1893997,7,0,0,0,0.0
1895133,3,0,1,0,0.0
1895809,11,0,0,0,0.0
1900206,1,0,0,0,0.0
1903669,19,0,2,0,0.0
1905278,40,0,0,0,0.0
1906629,9,1,0,0,0.0
1907144,1,0,0,0,0.0
1910296,231,5,20,0,0.0
1913428,3,0,0,0,0.0
1916566,6,0,0,0,0.0
1918078,8,1,0,0,0.0
1921714,1,0,0,0,0.0
1922064,14,0,3,0,0.0
1925851,8,0,0,0,0.0
1926217,0,0,1,0,0.0
1928128,14,3,1,0,0.0
1929929,3,0,0,0,0.0
1932760,7,0,0,0,0.0
1934059,26,0,2,0,0.0
1934402,1,0,0,0,0.0
1935459,1,0,0,0,0.0
1936090,29,3,0,0,0.0
1936894,10,0,1,0,0.0
1938796,13,1,1,0,0.0
1940040,4,0,0,0,0.0
1944515,4,1,0,0,0.0
1944520,2,1,0,0,0.0
1947203,2,0,0,0,0.0
1949490,6,0,0,0,0.0
1949910,2,2,1,0,0.0
1952350,12,1,0,0,0.0
1952752,5,0,2,0,0.0
1953657,6,0,0,0,0.0
1954991,1,0,0,0,0.0
1957404,11,1,0,0,0.0
1959284,42,0,1,0,0.0
1959677,1,0,0,0,0.0
1960675,76,3,3,0,0.0
1960765,2,0,0,0,0.0
1961203,1,0,0,0,0.0
1962491,5,0,0,0,0.0
1965458,14,0,1,0,0.0
1965698,21,0,0,0,0.0
1968050,0,0,1,0,0.0
1968315,12,0,0,0,0.0
1970552,6,0,0,0,0.0
1972769,0,1,0,0,0.0
1973380,19,2,2,0,0.0
1973742,5,0,0,0,0.0
1974531,1,0,0,0,0.0
1978345,6,1,1,0,0.0
1982376,101,6,6,0,0.0
1983194,2,0,0,0,0.0
1983413,17,1,3,0,0.0
1983632,1,0,0,0,0.0
1983785,14,0,0,0,0.0
1984400,21,0,3,0,0.0
1986679,2,0,0,0,0.0
1989306,1,0,0,0,0.0
1993439,1,0,0,0,0.0
1995431,4,1,1,0,0.0
1995600,27,1,2,0,0.0
1999309,2,0,0,0,0.0
2003294,8,0,0,0,0.0
2004663,1,0,0,0,0.0
2006795,15,2,0,0,0.0
2008580,3,0,0,0,0.0
2009072,4,0,0,0,0.0
2009472,1,0,0,0,0.0
2011022,6,0,0,0,0.0
2011389,6,0,0,0,0.0
2014687,1,0,0,0,0.0
2016465,0,0,2,0,0.0
2017881,1,0,0,0,0.0
2018601,8,0,1,0,0.0
2019855,3,0,0,0,0.0
2021738,12,0,0,0,0.0
2024359,38,1,3,0,0.0
2024708,3,0,0,0,0.0
2026937,9,0,1,0,0.0
2027055,1,0,0,0,0.0
2028693,7,0,0,0,0.0
2028926,3,0,0,0,0.0
2029155,5,0,0,0,0.0
2033647,6,1,1,0,0.0
2034212,8,0,2,0,0.0
2034426,5,0,0,0,0.0
2036277,8,0,0,0,0.0
2041411,15,0,0,0,0.0
2042003,22,0,1,0,0.0
2044695,17,1,1,0,0.0
2046012,1,0,0,0,0.0
2051499,16,1,0,0,0.0
2051538,1,0,0,0,0.0
2053851,101,3,1,0,0.0
2054486,1,0,1,0,0.0
2062612,1,0,0,0,0.0
2063273,14,1,0,0,0.0
2064849,1,0,0,0,0.0
2065526,42,0,3,0,0.0
2066334,2,0,0,0,0.0
2066340,517,18,15,0,0.0
2066454,276,10,9,0,0.0
2069606,3,0,0,0,0.0
2070466,7,1,1,0,0.0
2071415,2,1,1,0,0.0
2071823,1,0,0,0,0.0
2075289,2,0,1,0,0.0
2077129,1,0,0,0,0.0
2078135,17,0,0,0,0.0
2079360,1,0,0,0,0.0
2080793,1,0,1,0,0.0
2080896,47,1,1,0,0.0
2081583,1,0,0,0,0.0
2082380,4,0,0,0,0.0
2082784,2,0,0,0,0.0
2083571,33,1,2,0,0.0
2084244,1,0,0,0,0.0
2084864,41,0,3,0,0.0
2087749,9,1,1,0,0.0
2089833,12,0,1,0,0.0
2096668,7,1,0,0,0.0
2097209,4,0,0,0,0.0
2099366,2,0,0,0,0.0
2099849,6,0,0,0,0.0
2100690,15,2,0,0,0.0
2100800,2,0,0,0,0.0
2101042,17,0,2,0,0.0
2101300,1,0,0,0,0.0
2102039,2,0,0,0,0.0
2102896,13,0,3,0,0.0
2104144,3,0,0,0,0.0
2107766,1,0,0,0,0.0
2107997,2,0,0,0,0.0
2108357,4,0,0,0,0.0
2111034,1,0,0,0,0.0
2115280,13,0,1,0,0.0
2115914,38,1,3,0,0.0
2116151,42,2,2,0,0.0
2117812,1,0,0,0,0.0
2117944,5,0,0,0,0.0
2118468,2,0,0,0,0.0
2119465,11,1,0,0,0.0
2122129,30,3,2,0,0.0
2125701,1,0,0,0,0.0
2130495,1,0,1,0,0.0
2131278,4,1,0,0,0.0
2131381,46,0,2,0,0.0
2134583,14,0,1,0,0.0
2135940,16,0,1,0,0.0
2138566,7,3,0,0,0.0
2139021,11,0,0,0,0.0
2139819,1,0,0,0,0.0
2140895,2,0,0,0,0.0
2142247,3,0,0,0,0.0
2144044,11,0,1,0,0.0
2145811,13,0,0,0,0.0
2147425,1,0,0,0,0.0
2147505,12,0,1,0,0.0
2153280,2,0,0,0,0.0
2153472,1,0,0,0,0.0
2153921,4,0,0,0,0.0
2156319,1,0,0,0,0.0
2157221,1,0,0,0,0.0
2162012,1,0,0,0,0.0
2165094,12,0,1,0,0.0
2165498,8,0,1,0,0.0
2167268,7,0,1,0,0.0
2171870,5,0,0,0,0.0
2172093,10,0,3,0,0.0
2173261,21,1,0,0,0.0
2175108,3,0,0,0,0.0
2176409,1,0,0,0,0.0
2176802,2,0,0,0,0.0
2178633,7,1,0,0,0.0
2179307,85,4,3,0,0.0
2183500,1,0,0,0,0.0
2184853,5,1,0,0,0.0
2186323,1,0,0,0,0.0
2187795,2,0,1,0,0.0
2188455,2,0,0,0,0.0
2189821,9,0,0,0,0.0
2190267,3,0,0,0,0.0
2192313,8,0,0,0,0.0
2196159,33,0,0,0,0.0
2197898,2,0,0,0,0.0
2201295,15,0,0,0,0.0
2202302,4,0,0,0,0.0
2202625,25,0,1,0,0.0
2202773,1,0,0,0,0.0
2203649,1,0,0,0,0.0
2205666,8,0,0,0,0.0
2206684,14,0,0,0,0.0
2207881,7,0,1,0,0.0
2209420,6,4,0,0,0.0
2209822,28,1,1,0,0.0
2213736,3,0,0,0,0.0
2218016,35,1,0,0,0.0
2219395,6,0,3,0,0.0
2223708,6,0,0,0,0.0
2224779,9,0,0,0,0.0
2229246,24,1,3,0,0.0
2230263,8,2,0,0,0.0
2232382,19,0,0,0,0.0
2232467,36,0,1,0,0.0
2233787,27,2,7,0,0.0
2237203,10,1,0,0,0.0
2237463,5,0,0,0,0.0
2237543,4,0,0,0,0.0
2238082,1,0,0,0,0.0
2242999,16,0,1,0,0.0
2244899,2,0,0,0,0.0
2246257,1,0,0,0,0.0
2247127,1,0,0,0,0.0
2252844,1,0,0,0,0.0
2255371,28,0,0,0,0.0
2255446,74,4,7,0,0.0
2257565,1,0,0,0,0.0
2258475,13,0,0,0,0.0
2259748,1,0,0,0,0.0
2262643,2,0,0,0,0.0
2265659,10,0,0,0,0.0
2267067,10,1,0,0,0.0
2267553,16,1,0,0,0.0
